Customer ID,State,Area_Code,Phone,Intl_Plan,VMail_Plan,Churn
937d325961c47d7a,DE,510,380-7816,yes,no,1
925fb95ae0f56ec5,CA,415,402-6744,no,yes,1
9321dc723ca72a44,WY,510,400-2181,yes,no,1
9378720cdf0a72d3,OR,510,366-1613,no,no,1
7a7925bf73fbd13,ME,415,347-8205,no,no,0
79ad6174f9b0ac7,AR,415,328-2982,no,no,0
92c98104efca0009,ME,408,384-8723,yes,yes,1
92bbef6e92045e47,WV,415,341-7686,no,no,1
93240aede2ddaf7e,PA,408,353-6038,yes,no,0
92c62275df8716cc,HI,408,416-8827,no,no,0
5e15c31b6c8ac59,MT,415,418-8450,no,yes,0
73527ef59798836,DC,510,385-7861,yes,no,0
637957dc461a2e1,AR,510,393-3507,no,no,0
93c10eec43261046,MS,408,372-5262,no,no,0
926c8522e9087c1e,OH,510,411-3095,no,yes,0
635ca45a552d3b0,MO,415,331-5919,no,no,0
9436350d0fce0910,TX,415,402-1556,no,no,0
925dc2ae0b668652,MD,415,349-7362,no,no,0
926b6ddc785e167e,CT,408,339-2734,no,no,0
9269f7f9402a6907,SC,408,330-4914,no,no,0
9e0963c83e5ac88f,MI,415,371-2500,no,no,1
6e7f252816bbca8,SD,408,335-3681,no,no,0
743a874018946e2,CO,415,405-1132,no,no,0
948f61e1832b9243,ID,415,399-9239,no,no,0
93113cef8ac4a724,AZ,510,350-7227,no,yes,0
9268c65a1e2afa35,FL,408,384-6654,no,no,0
62a23b5999c33d6,MN,415,376-4271,no,yes,0
6f230314f898945,DE,415,391-8124,no,yes,0
93755187c4bf8f6f,MI,415,393-2524,no,no,0
6d8de719608d1fe,MS,408,384-4385,no,no,0
733155b0124c565,MA,408,377-8266,no,no,0
5832ea4bfef70c0,CA,415,345-1243,no,no,0
94787e3e6f4f605d,MN,415,394-8086,no,yes,0
937c055fe41ae6bd,VT,510,348-9145,no,no,0
931451d302aa4357,CT,415,376-5201,no,no,0
734161c4a1c3b2d,WV,415,356-2093,no,yes,0
79a00c6a0422191,WV,415,353-2080,no,no,0
926697d957b7fc82,NE,415,397-7500,no,yes,0
6e1a670fa4f7ccc,NC,415,414-5786,no,yes,0
92b820616d88bf96,NE,415,388-4282,no,no,0
94e9acfae6dacac1,IL,408,415-5132,no,no,0
638a8dc89fa4076,MA,510,352-4541,no,no,0
931fcc2ce22656d2,AZ,415,373-5928,no,yes,0
9312dcbb63ac3c74,SD,415,406-7737,yes,yes,0
578880ebe4d51ad,MT,510,332-7607,no,yes,0
799e72d8daf4654,VT,408,359-7788,no,no,0
9258bc92933d98d2,UT,408,384-1549,no,no,0
9268f41da7d510d5,HI,415,352-8508,no,no,0
93d775b1086d21c5,DC,415,404-1002,no,yes,0
930d6de721d911be,WI,415,414-2905,no,yes,0
79112ca6a0fbd22,UT,415,380-9849,no,yes,0
7457e823e44bb85,WA,510,387-6498,no,no,0
6f0aeaad6459173,SD,415,360-6024,no,yes,0
7990ec1eb277a0b,MT,510,352-5815,no,no,0
741c39eddafcd54,NJ,415,366-2273,no,no,1
74c68acd8c28f8d,CT,415,414-9119,no,no,0
93249b3b06367249,VA,415,409-8796,no,no,0
92c0db2af979173b,NC,415,337-2442,yes,no,0
6e93061be7e48a9,AK,415,404-1931,no,no,0
6e7620b69d236b0,MD,415,367-9765,no,yes,0
78d02939855cff3,IL,415,378-7299,no,yes,0
56edb456f6ad8e2,CT,408,410-5192,no,no,0
92665a961ef65855,KS,415,405-1108,yes,no,1
925dc05b4b23c9aa,MA,415,392-1734,no,yes,0
73bf0ba50e60a71,NJ,415,395-6030,no,no,0
686349235fd6a4e,AR,510,330-5168,no,yes,0
9429e308631f0ae7,MS,408,334-3142,no,no,0
739029f9e97018e,ND,415,362-9983,no,yes,0
7472167ef141ac9,IN,510,414-2606,no,no,0
92c0c7cc3f716c25,MI,415,402-4501,no,yes,0
7a67be2dede5479,AR,510,387-2604,yes,no,1
931047d5e5abd901,VT,415,400-3343,yes,yes,0
630ed46817b9abc,WV,510,353-2450,no,yes,0
92667fd1ed807219,ME,408,406-2032,no,no,0
6e12ca7dff8e925,IA,415,409-4462,no,no,0
79b07bdc8c6b2b4,CT,415,392-5941,no,no,0
51882e776a7370e,NM,415,334-9182,no,yes,0
947e8454cda5b5c6,OR,408,346-3445,no,yes,0
639900560c90c00,VT,415,368-9507,no,no,0
926411b0a79a922d,RI,408,382-3966,yes,no,0
73c50224eaccd93,RI,415,334-5844,no,yes,0
93c40bc31dd53741,NM,415,362-9411,no,no,0
79ad1713aa5afb0,AL,415,390-3565,no,no,0
9535c9027cc785c5,MT,415,417-4810,no,no,1
6e3948af3012c72,CT,408,384-3389,no,no,0
693a02b5edbdeda,TN,415,414-9717,no,no,0
9.26336E+15,ID,415,357-1700,yes,no,0
6dc74188cca9600,TX,415,376-7207,no,yes,0
93db5376e9e0d869,NH,415,368-7706,no,no,1
942705ff4ad1ac7c,ND,408,346-4216,no,yes,0
937e997f54a3e2be,SC,510,370-9533,no,yes,0
92c6725655bd5796,KS,415,372-1493,no,no,0
9366bf305d253bb4,ME,408,387-6031,no,no,0
6e20b42e917e912,RI,415,366-6248,no,no,0
9258e421bb9c6afa,WI,510,369-3756,no,yes,0
93db4f95fbffb831,NC,510,363-1719,no,no,0
52fe2acf283927c,OH,408,402-6666,no,no,0
936aa8a2d4a6a91d,WY,510,408-9779,no,no,0
94242139c583cb57,NJ,510,407-2441,no,no,0
73ed58535949ad5,ND,510,384-5027,no,no,0
93706f19ebd035d9,WI,510,380-3161,no,no,0
92b7e7c0ae93a9f6,KY,415,360-8135,no,no,0
747a2275b4e538c,NY,415,399-5426,no,no,0
6deae3c707472a0,MO,415,385-2564,no,no,0
68ef71ea2c25639,AZ,510,337-8618,no,no,1
68d24ecf2c7a2f4,MN,510,354-8491,no,yes,0
6e390aa429295ea,CO,415,394-6278,no,no,0
92c3ad5df41d8a9b,MD,408,405-2276,no,no,1
694c3cffc4912d2,AR,510,376-1000,no,no,0
6968999382c2266,TN,415,397-1659,no,no,0
62f1733fb86e7c1,DE,415,379-3953,yes,no,0
7a841b0a68c3251,TN,408,418-6512,no,no,0
926d4644609eea20,WI,408,392-5296,no,no,0
93191dc16a52894f,WV,510,355-3814,no,no,0
79b07bd641747cb,CT,415,375-2098,no,yes,0
94d896033393f101,MN,510,372-7990,no,no,1
92b23d317805e6ea,MO,408,356-4558,no,no,0
925e98c6ebf7a996,VA,510,398-5788,no,no,0
9366d990372f5fa5,NH,408,390-4003,no,no,0
7907b8674d92930,OK,408,332-8103,no,yes,0
6894fafaf6b5b2b,CT,415,406-9926,yes,no,1
94e1fab3d4faa47b,TN,415,418-2402,no,yes,0
79618e6b4173bf3,MD,510,384-3299,yes,no,1
73fb1d1836eb97a,WI,510,378-9090,no,yes,0
937e9a457f1a7adb,SD,510,350-6473,no,no,0
925af148097ca117,ND,415,379-4583,no,yes,0
93790d360b5cb0cf,VA,408,411-5078,no,no,0
92b5eae4615afa61,UT,510,347-4982,no,no,0
936c8efa58084992,MA,408,341-9274,no,yes,0
932455657c87d397,SD,415,353-7461,no,no,0
792151913e1c385,AL,408,371-7366,no,yes,0
9597a371697adad6,AL,415,395-7923,yes,no,1
95884389daaec83b,WV,408,351-8398,no,no,0
7a82116220a064c,SC,415,329-2204,no,yes,0
9268c65ee3f946ef,FL,415,407-7507,no,yes,0
74a437a984db6bd,KY,415,405-8075,no,no,0
6f0eb2ca1d38a04,UT,415,390-9698,no,no,0
7a4d07e79704dd0,NY,408,403-4917,no,no,0
4cfa353a9e87d3d,MS,408,391-6709,no,yes,0
635dce4a1e329dd,NH,415,389-5988,no,yes,0
73f9390e2c12bb0,VA,415,372-1534,no,no,0
79cd0a0ef58fffd,VT,510,395-6369,no,no,0
4cdaf04a38f9c21,WY,415,400-3197,no,no,0
6ea718094b40786,NV,510,377-4169,yes,no,1
7971754abc66119,WV,415,384-5343,no,no,0
73cc22978cb6a9a,WA,408,338-4472,no,no,0
9315116b3643ad33,KS,415,332-2126,no,no,0
68b188d41b1be37,VT,408,349-2157,no,no,0
739201a4124bbc0,OK,510,393-4823,no,no,1
926bbf504a1b6089,GA,510,385-2683,no,no,0
92b14cb9b68e31c6,CO,510,345-8350,no,no,0
79dba1c04b4660c,AK,408,334-4506,no,yes,0
5df16654df76b1f,TN,415,332-3544,no,yes,0
92c0a418d70cdb3e,KY,510,380-5102,no,no,0
69908c67109ef57,PA,415,395-6149,no,no,0
947d65538ea85a2e,CT,408,398-8122,no,yes,0
78c787fa652fb6b,CT,415,334-4438,no,no,0
7a4afe5673ce844,MN,415,384-7459,no,no,0
78e5d5046ebaf7a,WY,408,368-3931,no,yes,0
94dbbd83b5c0e4f5,PA,415,353-1352,no,yes,0
79c26bf156d05df,OR,415,348-5725,no,no,1
6f34da5da070d39,PA,415,365-2008,no,no,1
93156b67a460bd0e,OK,415,393-3635,no,yes,0
7a8766b057e4be9,VT,415,380-8727,no,no,1
92bd7a4431abaf0b,ID,415,381-2376,no,no,0
93c4328c1850efb1,PA,510,365-8114,no,no,0
936cb05b0f86f282,NM,408,415-5008,no,no,0
936ed8a2a80f3915,FL,510,392-8318,no,no,0
9370329d815afeeb,TX,408,401-4007,no,no,0
796fdba8d49437b,VT,510,338-7709,no,yes,0
57b62c5291db798,MA,415,374-1981,no,no,1
93c13e3cc5906aa2,OR,415,333-5101,no,no,1
79dfd989e90c6c1,DE,415,345-3734,no,yes,0
93cc06f513279eaf,FL,510,384-5004,no,no,1
520c0086945ebb6,ID,408,341-9396,no,yes,0
62feeddf1b96e4b,MD,415,408-6302,no,no,0
625477c018d0aa9,WV,408,348-7193,no,no,1
792cf4948c14925,ID,415,417-4063,no,yes,0
79efb40a0aea729,NV,408,375-6911,no,no,0
93d2af2aea9420c5,OH,415,358-3604,no,no,0
937da9cd99cbab3a,ID,415,339-7485,yes,yes,0
925e522f98f07f54,SC,408,368-3078,no,no,0
6ea540bbebd8891,MO,510,418-7055,no,no,1
7a7aa68bd6dd231,NE,415,386-9981,no,no,0
73beb4ba60769af,NC,510,366-2541,no,yes,0
58138c3d2158e95,ME,510,335-3110,no,yes,0
6d8d6b48539db3d,MI,510,400-7809,no,no,0
92711556f3d5d147,AZ,415,404-3106,yes,no,1
9256e049ece7c844,AZ,415,333-2337,no,no,0
926321387fbf9865,HI,408,353-6482,no,no,0
9269852cd1f3405f,NJ,415,397-8162,no,no,0
73ec91bea7ad6ea,MS,510,380-6722,no,no,0
7331559fc0cadd2,MA,510,329-2918,no,no,0
92587f4a055ce88a,SC,510,348-8022,no,no,0
7a7995802f3a064,MN,408,388-4459,no,no,0
625477c36717377,WV,510,358-3114,no,no,0
92668aa86fdaffce,MS,415,343-9654,no,no,0
92bbc71e086704fa,VA,415,401-9909,no,yes,0
92b529c3b9f6fe28,MS,415,404-9978,no,yes,0
94789583d472eb7a,NM,408,397-8011,no,no,0
6d98aa550ab7da6,TX,415,341-8719,no,no,1
7a14a5aef12c854,HI,415,408-1242,no,yes,0
9367ac9255ecf3aa,WA,510,406-7726,no,no,0
79423cbeb9581ef,WI,415,351-2773,no,no,0
92cb81c161828af0,CO,408,368-6174,no,no,0
92c0e9e7f5701853,NV,415,334-5029,no,no,1
9372e055b5f8f902,RI,415,413-1789,no,no,0
9321b1c89dac7db5,VA,408,414-1246,no,yes,0
73334614c498d1c,NJ,415,330-4978,no,no,1
94241c8d898498df,ND,415,386-1631,no,yes,0
741aead35591929,MN,415,363-1208,no,no,0
6f2937a3978d73b,HI,415,334-5263,no,no,0
57e66973515a1dd,ND,415,361-4137,no,no,0
930d6de1f75fe591,WI,408,374-8187,no,yes,0
695e145146ba390,MN,510,370-1525,no,no,0
67db4bc167d06be,DC,408,355-3801,no,no,1
930c5514b4fc6819,KS,510,392-5605,no,no,0
6dbc8aa53af4745,MT,510,363-1366,no,yes,0
93191dc16f71e61e,WV,415,358-5274,no,no,0
51e378ce106637d,ME,510,376-9607,no,no,1
9e0a60a9129e2e32,WY,415,374-1213,no,no,0
952d2897c263f7ab,NY,415,421-8537,yes,no,1
6882f1ad40dee1d,VT,415,351-5576,no,no,0
6300623500a0909,NC,415,407-7258,yes,no,1
733203c0f0ce9d1,MO,408,405-4420,yes,yes,0
92c99782e11b8d8c,NC,408,340-2855,yes,yes,0
5cff3c68f9df875,NJ,408,342-8002,yes,no,0
93729765b3fbf0e6,OH,408,355-6826,no,no,0
690be7a5c50e003,TX,415,402-3886,no,yes,0
690f4c124ad0d2a,WA,415,336-5900,no,no,0
93218bc047098cfa,TN,415,339-7684,no,yes,0
93d2079e96c82474,HI,510,390-2433,no,no,0
79719a7f7f4ba1e,WY,408,360-7246,no,yes,0
6ec50e1aae658b5,CT,415,335-6508,no,no,1
92b53d22a72f92a0,NM,415,348-6720,no,no,1
931b257ed685391c,NJ,415,406-6400,no,no,0
92bfa98bf99bf953,AL,510,390-7370,no,yes,0
92c0cba89595308f,MN,510,390-5055,yes,no,1
92bdf1be2a5b77f4,NC,408,405-7542,no,no,0
92699baaf9e0e3f1,OH,415,364-4927,no,no,0
92c998491aef8900,ND,415,329-3458,no,yes,0
63d9625d9219494,CO,510,331-3842,no,no,0
74791dc1ef47d15,ND,415,343-4147,yes,yes,0
5188c366b8e18c4,NY,415,335-2274,no,no,0
93c7ca869022c89b,WI,408,343-3227,no,yes,0
6856194b7851ea4,WY,415,336-6907,no,no,0
93db7343fe2f394a,OR,415,331-1391,no,no,1
62f06e98da6ffb4,CO,510,360-1643,no,yes,0
92b7ed341bd20c26,LA,510,410-2518,no,no,0
694bf27e093958a,AL,510,344-4970,no,no,0
9d49e8393af04f04,TX,415,408-1486,no,yes,0
74aa913ed3b2cdc,PA,510,396-1648,no,no,0
7414cf0d6f3e445,IL,415,391-2022,no,yes,0
6265ae18ce080fa,DE,415,420-6465,yes,no,1
5d89bf45212632d,MO,510,398-2628,no,yes,0
92c297aaa33f195a,AR,510,409-5519,no,no,0
93d2af2bb23d6425,OH,408,391-8554,no,yes,0
6883e9f43d11c31,WI,510,395-1693,no,yes,0
936ee8263f1a715f,GA,510,393-3194,no,no,0
931ae8f7aeff0494,KY,408,328-3402,no,no,0
6ded8eb39eb67ee,OH,510,411-4781,no,no,0
93676e83f7ffbb97,TN,408,401-2581,no,no,0
7a24ef8c3169c95,SD,415,385-1214,no,no,0
630172e7b57ce05,NY,415,348-6853,no,no,1
9474fa6d8b9abfda,GA,415,341-8412,no,yes,0
6f3bfac561a9c5f,TX,415,330-8142,no,no,0
7942de1a7f4dfc3,WV,415,361-1404,no,yes,0
63e81f6c4d46858,MI,415,375-9671,no,no,0
936ca95aa9830509,ND,510,372-1824,no,no,0
5187cb8a482f435,NE,510,408-3606,no,no,0
796a92d639bed08,SD,415,333-3595,no,no,0
93d5821f1f3b4a85,NJ,415,379-7009,no,yes,0
9259be1fcc75fe71,AK,510,411-4940,no,no,0
931a24bd2728b50f,CT,415,409-7523,yes,no,1
686625c3898ca03,CO,415,408-6725,no,no,0
926c51eb19665c26,MD,415,350-2384,no,no,0
92b24cb4dbe0b2c3,ND,408,348-1706,no,no,0
73bef31e90c832b,NH,415,415-6145,no,no,0
92c69e8d5aafdab3,MN,408,373-3731,no,no,0
9317ff8577f4d8be,KY,415,341-3349,no,no,0
92c0df0d1fa12068,NH,510,399-8859,no,no,0
942bd8e9f4cb905b,CO,408,377-4518,yes,no,0
74d2ce79213ab90,KY,408,341-1594,no,no,0
6de85eb4d44c038,KY,415,418-8770,no,no,0
925a80cd2f311e2c,IN,415,332-9118,no,yes,0
62d405a9d0a69cc,OR,415,386-1418,no,no,0
92c43da11ea3e7a6,SD,408,393-3535,no,no,0
6ef46bd544b9478,DE,408,328-9006,no,no,0
92c6d1c48834af68,OR,415,402-2482,no,yes,0
635da95a40fdeb1,NE,510,408-4865,no,no,0
93156913ecb34822,OH,408,396-6247,no,yes,0
93210ede404777fe,OH,408,396-9462,no,no,0
92c297a612593eda,AR,415,396-9279,no,yes,0
937de588c6d72b59,KS,510,363-8715,no,yes,0
930d31606420268c,TX,415,356-1358,no,no,0
925eb706d60c07e7,WI,408,360-7839,no,no,0
79c26bf7867779c,OR,415,364-8774,no,no,0
925e98c5e378666f,VA,408,348-5038,no,no,0
74c370269f7741b,AR,415,365-4728,no,yes,0
62364ffec3c896a,CT,408,351-9037,no,no,0
7964c1927c355a8,OH,415,397-9184,no,yes,0
696da4575af6c8a,WY,510,398-4538,no,no,0
6d878d3b39b4e08,IL,408,382-6827,no,no,0
937e128b915918c2,MO,415,408-1340,no,yes,0
93c313892b4ca09e,DC,415,333-9511,no,yes,0
92b8053a897c4176,MA,415,358-7379,no,yes,0
92c6b1f245fda26e,NH,510,397-1766,yes,no,1
8c8c7a739044067f,IA,408,331-2144,no,yes,0
6d7b87342d5b81e,AL,415,345-7014,no,no,0
747b4c53ae3978b,OR,510,395-1898,no,yes,0
62b1a61c181785e,WV,510,373-8920,no,yes,0
7a2acd49f227054,WA,408,373-8908,no,no,1
9266a50ded8637b2,NV,408,415-1203,no,no,0
6edc471bc78818b,SC,510,369-7017,no,yes,1
7332ef9716733eb,NC,415,420-8435,yes,no,1
930c94b038052047,NH,510,395-2579,no,yes,0
630ef9fa116f276,WY,408,405-7850,no,yes,0
93d7acbf9ba1a814,FL,510,394-7710,yes,no,0
92ccaf803974c3de,PA,408,342-4122,no,no,1
947b77338a3723c1,NC,408,340-1876,no,yes,1
741af74336c3e19,MO,510,383-6095,no,no,1
925ab4cbfce01446,KS,510,413-1061,no,yes,0
94d58500780e4811,KY,415,343-5347,no,no,0
7324009b9eaf3b8,DE,415,376-4861,no,no,0
693e46e5b7d504a,WI,510,417-2265,no,no,0
743a8743d45a9e1,CO,408,419-7415,no,no,0
926c70f7af6ba128,NM,415,407-2259,no,no,1
936ea31b75ea1f14,DE,510,333-2906,no,no,0
92c3535d92198711,IL,510,360-7477,no,no,0
68838699411b3e4,WA,408,342-5243,no,no,0
92cc67622e4ed141,MA,408,417-3999,yes,yes,1
936fadf38fb4cd81,OH,408,379-1720,yes,no,1
799b26e5eb143d6,TN,408,368-3117,yes,no,0
698c0a1bb75ac74,MA,510,352-5000,no,no,0
93d27fdef08afa9c,MI,408,405-7676,no,no,1
92cd2187c4d73e5d,TX,510,361-2349,no,no,1
93c6f15538e1f22b,NH,408,383-2901,yes,yes,0
931535e1197aeed9,MD,408,369-7049,no,no,0
925ae4def6b2aece,MS,408,387-5533,no,no,1
5d1b1076ad92498,AZ,415,362-3660,no,no,0
6986a877a50f107,IN,408,357-3577,no,no,0
4c9ed21f32040b4,NY,510,394-3312,yes,no,0
926d464465bed41b,WI,510,395-8330,no,yes,0
693ee7eb1aa989f,WV,510,373-8895,no,no,0
7a7b9ec52c42966,NY,415,386-4581,no,no,0
5dbb263a40e94ef,OK,415,354-8191,no,no,0
632ef9088f673ca,NC,408,359-7562,yes,no,0
589d487ae29c5d1,KY,415,359-4336,no,no,1
793e74a5d7aa97a,TX,510,336-9901,no,no,0
634ddb4d1803fca,CT,415,406-3069,no,no,1
6ea644fe37228bb,NE,415,334-6519,no,no,1
936c1cf39e8889a6,HI,408,361-8113,yes,yes,0
93c192ca226f3490,SC,510,347-9769,no,yes,0
626175f63db4f3d,AK,510,352-9130,yes,yes,0
52a6cd85d74ce77,SD,408,378-4557,no,no,0
9e061644bc61dbd3,ID,510,360-8919,no,no,0
9266b4914dfa01e7,OK,510,405-4109,yes,yes,1
92c784ef8f90adfe,WA,408,381-2498,no,no,0
790d648aa734d04,SD,415,357-5696,no,no,1
937580ddd8088c29,OH,415,412-2947,no,no,0
93d35210b7152cd2,VA,415,363-3571,no,no,0
93d659c9104d2777,WI,415,405-5403,yes,no,1
69581146fb08de2,IN,510,330-9354,no,no,1
695f88ae87cd834,NM,408,396-7091,no,no,0
7441c03c6b43960,HI,408,398-3004,no,yes,0
93698813538c35eb,KY,415,400-4020,no,no,0
744c390096f537a,OH,415,356-3448,no,yes,0
94366204e33f9f2c,VT,415,335-2019,no,no,1
937154b455dc8781,AZ,415,332-6633,no,yes,0
92bbd5d5b7bf0ee5,VT,510,359-7648,no,no,0
936c99dc3ea9abd4,MO,408,412-9190,no,no,0
7408c90a1eac443,AL,415,368-9007,no,no,0
796359a21fc3e19,NJ,510,384-5632,yes,yes,1
94dc65d762105eec,WA,408,352-6068,no,yes,1
6819fb6bbd47584,NY,415,343-9645,no,no,0
78f6ccf5f765517,DC,415,384-7873,no,yes,0
74a7c1655ba68b7,NE,408,396-2187,no,yes,0
74a60efd65bd29d,MA,408,383-5109,no,yes,0
9593cfbb85786c20,VT,415,377-7843,no,yes,0
953008b63b4c2107,NM,415,382-7999,no,no,0
92c8984df902a874,CO,408,328-1222,no,no,0
9260c74776afa754,NH,408,371-1727,no,no,1
68cc33036878598,IL,510,369-8871,no,no,0
68244295303dbd9,UT,408,335-9726,no,yes,0
94d6a33c6a6b0c0b,WV,415,357-3709,no,no,0
6dec26ca4c835d3,NJ,415,422-9964,no,no,0
92bb1008375d07a0,NM,510,366-9211,no,no,0
94e44c17e91489d7,ND,408,384-9033,no,no,0
9258dded7753f8ba,WA,408,382-4932,no,no,1
6930f1cdbf79d9f,NM,415,404-7518,no,no,0
93775f739e643a13,DE,415,353-1954,no,no,0
6db29a6342e16b5,GA,415,391-7166,no,no,0
9371efd8fb83c246,HI,408,370-9000,no,no,0
93173b44bd21cd5b,CT,415,332-3642,no,no,0
73eda31a15a47d9,NJ,415,412-3898,no,no,0
589f51c312c2d1a,ME,408,366-5640,no,no,0
92b26a2f0f861c43,OK,510,356-2302,no,no,0
925e72c37d426e9f,TN,510,345-9018,no,no,0
6d9d390326b1d5c,WY,415,365-6205,no,no,0
93c6fe840fc0f9a7,NY,415,337-1151,no,no,0
735297c4b65edbc,DE,510,374-4664,yes,no,0
4d013cdad34f1dd,RI,415,396-9656,no,no,0
92ccaf80e0b02199,PA,408,377-5043,no,no,1
92660ab0709d0eca,HI,415,401-7359,no,no,1
926f3b5e209fb902,MD,415,375-2184,yes,yes,1
78e32a66a84389f,VA,415,367-6005,no,no,0
9257975b3c65a06c,IN,415,364-2166,no,yes,0
942a125fb582bf65,OR,408,414-4741,no,yes,0
92b9e1877c793e63,AZ,510,403-9719,no,no,1
93162a39b0ef7ed8,WI,415,371-8452,no,no,0
93d0689ebf2fa49b,VA,408,392-6239,no,no,0
5cfdfa1466e2737,MO,415,410-5250,no,no,0
931b2ec80089b0cf,NV,510,336-1574,no,no,0
936933863ca7e2fb,HI,415,406-8324,no,yes,0
926d40147d76d04f,WA,415,411-7110,no,no,0
5e0f5c76e5f8ef0,IL,408,341-9907,no,no,0
6e9f187ee3e0cfe,IL,510,400-8952,no,no,0
9323aabda7ecd97a,LA,415,333-9266,no,no,0
6e283841306db83,WI,415,419-4894,no,no,0
62ad3cad9fd1486,TX,415,364-9904,no,no,1
931df61a53a7d74c,MI,415,394-3048,yes,yes,0
93183698cd8c0f7b,NC,415,352-6265,no,no,0
937c0eaf0a7ec3af,WA,408,357-3187,no,no,0
6dbd44d389b362a,ND,510,373-8483,no,no,1
93810c43552a8802,NE,415,375-9930,no,no,0
926c5d8dccd45c2c,MS,510,352-6282,no,yes,0
93d5459e570d4142,KY,408,396-2945,no,no,0
92c4297aceab1ba7,RI,510,412-3527,no,no,0
67eb643c5a9325a,NY,510,328-4231,no,yes,0
587c2bfa5a3051c,TX,510,413-9055,no,no,0
68672a12f32c9bf,DE,408,363-8755,no,no,0
79921607a8305b1,NM,415,388-8891,no,no,0
936a23f892ca5226,RI,415,360-1776,no,no,0
94329f661ac35f11,MS,510,411-3578,no,no,0
93811bc75b220a74,NY,510,399-7268,no,no,1
6ed4dc2db4da9de,NE,415,350-1532,no,no,0
93c1f7a1a57c3acd,WI,415,359-2197,no,no,0
6de85eb16aa0e30,KY,408,407-9290,no,no,0
62aac3b2246b705,SD,510,358-6672,no,yes,0
926182397853a85b,VA,510,393-4621,no,no,0
6e45422fbf4a07f,KS,415,336-7357,no,yes,0
9318375f60196785,ND,415,351-1466,no,no,0
740befcdf28fcef,CO,510,394-6668,no,yes,0
92bad138731008f2,KY,408,403-2673,no,yes,1
6dcaa64abfcfa0b,WA,408,355-1735,no,no,0
94e45a134ee2c589,NV,415,416-7679,no,yes,0
5e4c8b65603a838,SC,415,340-4972,yes,no,1
9269e49acf823104,RI,510,417-4826,yes,no,1
67e2dc3d4b2904a,ID,510,408-6676,no,no,0
5d2a0bdc95ebde0,KY,408,417-6683,no,no,0
6900763e2587dce,ME,510,331-6270,no,no,0
931b99131ef18c72,SD,415,404-9754,no,no,0
92be69f4c39af059,SC,510,364-9425,no,yes,0
92b8b7a356dfedd9,TN,415,339-6477,no,no,1
925ae5a518a11736,MT,408,362-2787,no,yes,0
6d9c72c18a1541d,WI,415,405-9233,no,no,0
63d62f9a618ff0f,AK,408,416-1845,no,no,0
63d6e975ed4b4fe,AZ,408,385-9657,no,no,0
93182bc2779261ce,MT,415,420-5652,no,yes,0
7a6b9f6266c5af8,DE,415,415-1141,no,no,0
941c1e40a46db48d,VA,510,334-5634,no,no,0
735fed284c9d186,MA,510,403-4200,no,no,0
74437efcb08007b,IN,510,357-7893,no,no,0
73ebd78e005b015,MD,510,369-2899,no,no,0
92c9a640b77cfd7f,NV,510,381-1026,no,yes,0
74c64c704a9db2b,CO,415,388-8722,no,no,0
795f47677efc6d9,KS,415,418-3135,no,no,0
740913877a87838,AR,415,380-3974,no,no,0
94768dca8da76f57,WY,408,338-7232,no,no,0
52d0bd27e43fa13,PA,415,334-5223,no,no,0
6e246fd0da4ae5f,TX,408,340-8323,no,no,1
942ce92e6b07ca2c,NY,408,337-6851,no,no,0
578b699b6a665c2,OR,415,344-5973,yes,no,0
6ec4224a9d03f96,CA,510,335-2261,no,no,0
92cc920638ffd0e0,NY,415,343-1458,no,no,0
78f305329e58c65,AR,510,415-4875,no,yes,0
925dc68fb6aca214,MI,510,381-2726,no,no,0
744c5e49820c3ff,OK,415,395-3852,no,yes,0
739a26ac2fe433f,TX,415,358-7914,no,no,0
74d63fa7ddf669c,NC,408,332-6958,no,no,0
744302dfcef1fff,ID,415,355-1019,no,no,0
93720a38e4ea7c6e,IL,408,382-9447,no,no,0
7936a6826ef7f1d,OR,415,386-8536,no,no,0
7480a184e2fcebe,SD,510,363-3818,no,no,0
68a4c8b49d6695d,NE,408,360-6416,no,no,0
73393ca8c965dac,RI,510,332-8764,no,no,0
94841c46ff078384,MD,415,398-4814,no,yes,0
9423a456af6fbac0,ID,415,410-5963,no,yes,0
5ccee683589ec72,ME,415,399-6642,no,yes,0
926fcba63b9fe7c6,SD,415,390-9986,no,no,0
9263bdea4dec307d,NY,415,391-1793,no,yes,0
92bfec40f869264c,DE,408,352-5542,no,no,0
747af56f9d63f3c,OK,415,386-8118,no,no,0
94360cb2698bc461,SC,415,394-9825,no,yes,0
92cc1142e6855a7b,IN,510,382-4952,no,no,0
698e8f88095e00e,NV,415,387-2698,no,no,0
7471fdacba947b6,IL,408,417-1360,yes,yes,0
796a93335532228,SD,510,408-4836,no,no,1
94272379e844fc86,OK,415,374-8329,yes,no,1
63886bb44d40daa,KS,415,363-8424,no,yes,0
93665beafd52f0f2,IA,510,408-8910,no,no,0
941e4e50135b82df,NJ,415,399-3840,no,no,0
947b7ca20dd7b6f4,NJ,408,367-8692,no,no,1
67e9a5827ba2c06,MT,415,387-4504,no,no,0
7359e9cbe16b891,IA,510,328-2647,no,no,0
936d7f725a5920f1,WA,415,369-7903,no,no,0
744a93131117873,NE,408,399-6852,no,no,0
9378eeef7dae1d8f,TX,408,335-4888,no,no,1
930f6e9e2d5d1aa5,MS,415,344-2260,no,yes,0
92661c823c2024d3,IA,510,349-4070,no,yes,0
